SimulationV010.py[0, 150]
[1, 75]
[2, 75]
[3, 138]
[4, 75]
[5, 75]
[6, 138]
[7, 75]
[8, 75]
[9, 138]
[10, 75]
[11, 75]
[12, 138]
[13, 75]
[14, 75]
[15, 138]
[16, 75]
[17, 75]
[18, 138]
[19, 75]
[20, 87]
[21, 138]
[22, 75]
[23, 75]
[24, 138]
[25, 75]
[26, 75]
[27, 138]
[28, 75]
[29, 75]
[30, 138]
[31, 75]
[32, 75]
[33, 138]
[34, 75]
[35, 75]
[36, 138]
[37, 75]
[38, 75]
[39, 138]
[40, 87]
[41, 75]
[42, 138]
[43, 75]
[44, 75]
[45, 138]
[46, 75]
[47, 75]
[48, 138]
[49, 75]
[50, 75]
[51, 138]
[52, 75]
[53, 75]
[54, 138]
[55, 75]
[56, 75]
[57, 138]
[58, 75]
[59, 75]
[60, 150]
[61, 75]
[62, 75]
[63, 138]
[64, 75]
[65, 75]
[66, 138]
[67, 75]
[68, 75]
[69, 138]
[70, 75]
[71, 75]
[72, 138]
[73, 75]
[74, 75]
[75, 138]
[76, 75]
[77, 75]
[78, 138]
[79, 75]
[80, 86]
[81, 139]
[82, 75]
[83, 75]
[84, 138]
[85, 75]
[86, 75]
[87, 138]
[88, 75]
[89, 75]
[90, 138]
[91, 75]
[92, 75]
[93, 138]
[94, 75]
[95, 75]
[96, 138]
[97, 75]
[98, 75]
[99, 138]
[100, 85]
[101, 76]
[102, 138]
[103, 75]
[104, 76]
[105, 138]
[106, 75]
[107, 75]
[108, 138]
[109, 75]
[110, 75]
[111, 138]
[112, 75]
[113, 75]
[114, 138]
[115, 75]
[116, 75]
[117, 138]
[118, 75]
[119, 75]
[120, 148]
[121, 76]
[122, 75]
[123, 138]
[124, 76]
[125, 75]
[126, 138]
[127, 75]
[128, 75]
[129, 138]
[130, 75]
[131, 75]
[132, 138]
[133, 75]
[134, 75]
[135, 138]
[136, 75]
[137, 75]
[138, 138]
[139, 75]
[140, 84]
[141, 139]
[142, 75]
[143, 75]
[144, 140]
[145, 75]
[146, 75]
[147, 138]
[148, 75]
[149, 75]
[150, 138]
[151, 75]
[152, 75]
[153, 138]
[154, 75]
[155, 75]
[156, 138]
[157, 75]
[158, 75]
[159, 138]
[160, 84]
[161, 76]
[162, 138]
[163, 75]
[164, 77]
[165, 138]
[166, 75]
[167, 75]
[168, 138]
[169, 75]
[170, 75]
[171, 138]
[172, 75]
[173, 75]
[174, 138]
[175, 75]
[176, 75]
[177, 138]
[178, 75]
[179, 75]
[180, 147]
[181, 76]
[182, 75]
[183, 138]
[184, 77]
[185, 75]
[186, 138]
[187, 75]
[188, 75]
[189, 138]
[190, 75]
[191, 75]
[192, 138]
[193, 75]
[194, 75]
[195, 138]
[196, 75]
[197, 75]
[198, 138]
[199, 75]
[200, 84]
[201, 139]
[202, 75]
[203, 75]
[204, 139]
[205, 75]
[206, 75]
[207, 138]
[208, 75]
[209, 75]
[210, 139]
[211, 75]
[212, 75]
[213, 138]
[214, 75]
[215, 75]
[216, 138]
[217, 75]
[218, 75]
[219, 138]
[220, 83]
[221, 76]
[222, 138]
[223, 75]
[224, 76]
[225, 139]
[226, 75]
[227, 75]
[228, 138]
[229, 75]
[230, 76]
[231, 138]
[232, 75]
[233, 75]
[234, 138]
[235, 75]
[236, 75]
[237, 138]
[238, 75]
[239, 75]
[240, 146]
[241, 76]
[242, 75]
[243, 138]
[244, 76]
[245, 76]
[246, 138]
[247, 75]
[248, 75]
[249, 138]
[250, 76]
[251, 75]
[252, 138]
[253, 75]
[254, 75]
[255, 138]
[256, 75]
[257, 75]
[258, 138]
[259, 75]
[260, 82]
[261, 139]
[262, 75]
[263, 75]
[264, 138]
[265, 76]
[266, 75]
[267, 138]
[268, 75]
[269, 75]
[270, 138]
[271, 75]
[272, 75]
[273, 138]
[274, 76]
[275, 75]
[276, 139]
[277, 75]
[278, 75]
[279, 138]
[280, 82]
[281, 76]
[282, 138]
[283, 75]
[284, 75]
[285, 139]
[286, 75]
[287, 75]
[288, 138]
[289, 75]
[290, 75]
[291, 139]
[292, 75]
[293, 75]
[294, 139]
[295, 75]
[296, 76]
[297, 138]
[298, 75]
[299, 75]
[300, 145]
[301, 76]
[302, 75]
[303, 138]
[304, 75]
[305, 76]
[306, 138]
[307, 75]
[308, 75]
[309, 138]
[310, 75]
[311, 76]
[312, 138]
[313, 75]
[314, 76]
[315, 138]
[316, 76]
[317, 75]
[318, 138]
[319, 75]
[320, 82]
[321, 139]
[322, 75]
[323, 75]
[324, 138]
[325, 76]
[326, 75]
[327, 138]
[328, 75]
[329, 75]
[330, 138]
[331, 76]
[332, 75]
[333, 138]
[334, 76]
[335, 75]
[336, 139]
[337, 75]
[338, 75]
[339, 138]
[340, 82]
[341, 76]
[342, 138]
[343, 75]
[344, 75]
[345, 139]
[346, 75]
[347, 75]
[348, 138]
[349, 75]
[350, 75]
[351, 139]
[352, 75]
[353, 75]
[354, 139]
[355, 75]
[356, 76]
[357, 138]
[358, 75]
[359, 75]
[360, 145]
[361, 76]
[362, 75]
[363, 138]
[364, 75]
[365, 76]
[366, 138]
[367, 75]
[368, 75]
[369, 138]
[370, 75]
[371, 76]
[372, 138]
[373, 75]
[374, 76]
[375, 138]
[376, 76]
[377, 75]
[378, 138]
[379, 75]
[380, 82]
[381, 139]
[382, 75]
[383, 75]
[384, 138]
[385, 76]
[386, 75]
[387, 138]
[388, 75]
[389, 75]
[390, 138]
[391, 76]
[392, 75]
[393, 138]
[394, 76]
[395, 75]
[396, 139]
[397, 75]
[398, 75]
[399, 138]
[400, 81]
[401, 76]
[402, 138]
[403, 75]
[404, 75]
[405, 139]
[406, 75]
[407, 75]
[408, 139]
[409, 75]
[410, 75]
[411, 139]
[412, 75]
[413, 75]
[414, 139]
[415, 75]
[416, 76]
[417, 138]
[418, 75]
[419, 75]
[420, 144]
[421, 76]
[422, 75]
[423, 138]
[424, 75]
[425, 76]
[426, 138]
[427, 75]
[428, 76]
[429, 138]
[430, 75]
[431, 76]
[432, 138]
[433, 75]
[434, 76]
[435, 138]
[436, 76]
[437, 75]
[438, 138]
[439, 75]
[440, 81]
[441, 139]
[442, 75]
[443, 75]
[444, 138]
[445, 76]
[446, 75]
[447, 138]
[448, 76]
[449, 75]
[450, 138]
[451, 76]
[452, 75]
[453, 138]
[454, 76]
[455, 75]
[456, 139]
[457, 75]
[458, 75]
[459, 138]
[460, 81]
[461, 76]
[462, 138]
[463, 75]
[464, 75]
[465, 139]
[466, 75]
[467, 75]
[468, 139]
[469, 75]
[470, 75]
[471, 139]
[472, 75]
[473, 75]
[474, 139]
[475, 75]
[476, 76]
[477, 138]
[478, 75]
[479, 75]
[480, 144]
[481, 76]
[482, 75]
[483, 138]
[484, 75]
[485, 76]
[486, 138]
[487, 75]
[488, 76]
[489, 138]
[490, 75]
[491, 76]
[492, 138]
[493, 75]
[494, 76]
[495, 138]
[496, 76]
[497, 75]
[498, 138]
[499, 75]
[500, 81]
[501, 139]
[502, 75]
[503, 75]
[504, 138]
[505, 76]
[506, 75]
[507, 138]
[508, 76]
[509, 75]
[510, 138]
[511, 76]
[512, 75]
[513, 138]
[514, 76]
[515, 75]
[516, 139]
[517, 75]
[518, 75]
[519, 138]
[520, 81]
[521, 76]
[522, 138]
[523, 75]
[524, 75]
[525, 138]
[526, 75]
[527, 75]
[528, 139]
[529, 75]
[530, 75]
[531, 139]
[532, 75]
[533, 75]
[534, 139]
[535, 75]
[536, 76]
[537, 138]
[538, 75]
[539, 75]
[540, 144]
[541, 77]
[542, 75]
[543, 138]
[544, 75]
[545, 75]
[546, 138]
[547, 75]
[548, 76]
[549, 138]
[550, 75]
[551, 76]
[552, 138]
[553, 75]
[554, 76]
[555, 138]
[556, 76]
[557, 75]
[558, 138]
[559, 75]
[560, 81]
[561, 140]
[562, 75]
[563, 75]
[564, 138]
[565, 75]
[566, 75]
[567, 138]
[568, 76]
[569, 75]
[570, 138]
[571, 76]
[572, 75]
[573, 138]
[574, 76]
[575, 75]
[576, 139]
[577, 75]
[578, 75]
[579, 138]
[580, 81]
[581, 77]
[582, 138]
[583, 75]
[584, 75]
[585, 138]
[586, 75]
[587, 75]
[588, 139]
[589, 75]
[590, 75]
[591, 139]
[592, 75]
[593, 75]
[594, 139]
[595, 75]
[596, 76]
[597, 138]
[598, 75]
[599, 75]
[600, 144]
[601, 77]
[602, 75]
[603, 138]
[604, 75]
[605, 75]
[606, 138]
[607, 75]
[608, 76]
[609, 138]
[610, 75]
[611, 76]
[612, 138]
[613, 75]
[614, 76]
[615, 138]
[616, 76]
[617, 75]
[618, 138]
[619, 75]
[620, 81]
[621, 140]
[622, 75]
[623, 75]
[624, 138]
[625, 75]
[626, 75]
[627, 138]
[628, 76]
[629, 75]
[630, 138]
[631, 76]
[632, 75]
[633, 138]
[634, 76]
[635, 75]
[636, 139]
[637, 75]
[638, 75]
[639, 138]
[640, 81]
[641, 77]
[642, 138]
[643, 75]
[644, 75]
[645, 138]
[646, 75]
[647, 75]
[648, 139]
[649, 75]
[650, 75]
[651, 139]
[652, 75]
[653, 75]
[654, 139]
[655, 75]
[656, 76]
[657, 138]
[658, 75]
[659, 75]
[660, 144]
[661, 77]
[662, 75]
[663, 138]
[664, 75]
[665, 75]
[666, 138]
[667, 75]
[668, 76]
[669, 138]
[670, 75]
[671, 76]
[672, 138]
[673, 75]
[674, 76]
[675, 138]
[676, 76]
[677, 75]
[678, 138]
[679, 75]
[680, 81]
[681, 140]
[682, 75]
[683, 75]
[684, 138]
[685, 75]
[686, 75]
[687, 138]
[688, 75]
[689, 75]
[690, 138]
[691, 76]
[692, 75]
[693, 138]
[694, 76]
[695, 75]
[696, 139]
[697, 75]
[698, 75]
[699, 138]
[700, 80]
[701, 77]
[702, 138]
[703, 75]
[704, 75]
[705, 138]
[706, 75]
[707, 75]
[708, 139]
[709, 76]
[710, 75]
[711, 139]
[712, 75]
[713, 75]
[714, 139]
[715, 75]
[716, 76]
[717, 138]
[718, 75]
[719, 75]
[720, 143]
[721, 77]
[722, 75]
[723, 138]
[724, 75]
[725, 75]
[726, 138]
[727, 75]
[728, 76]
[729, 139]
[730, 75]
[731, 76]
[732, 138]
[733, 75]
[734, 76]
[735, 138]
[736, 76]
[737, 75]
[738, 138]
[739, 75]
[740, 80]
[741, 140]
[742, 75]
[743, 75]
[744, 138]
[745, 75]
[746, 75]
[747, 138]
[748, 76]
[749, 76]
[750, 138]
[751, 76]
[752, 75]
[753, 138]
[754, 76]
[755, 75]
[756, 139]
[757, 75]
[758, 75]
[759, 138]
[760, 80]
[761, 77]
