SimulationV03.py[0, 250]
[1, 120]
[2, 120]
[3, 228]
[4, 120]
[5, 120]
[6, 228]
[7, 120]
[8, 120]
[9, 228]
[10, 120]
[11, 120]
[12, 228]
[13, 120]
[14, 120]
[15, 228]
[16, 120]
[17, 120]
[18, 228]
[19, 120]
[20, 142]
[21, 228]
[22, 120]
[23, 120]
[24, 228]
[25, 120]
[26, 120]
[27, 228]
[28, 120]
[29, 120]
[30, 228]
[31, 120]
[32, 120]
[33, 228]
[34, 120]
[35, 120]
[36, 228]
[37, 120]
[38, 120]
[39, 228]
[40, 141]
[41, 120]
[42, 228]
[43, 120]
[44, 121]
[45, 228]
[46, 120]
[47, 120]
[48, 228]
[49, 120]
[50, 120]
[51, 228]
[52, 120]
[53, 120]
[54, 228]
[55, 120]
[56, 120]
[57, 228]
[58, 120]
[59, 120]
[60, 249]
[61, 120]
[62, 120]
[63, 228]
[64, 121]
[65, 120]
[66, 228]
[67, 120]
[68, 120]
[69, 228]
[70, 120]
[71, 120]
[72, 228]
[73, 120]
[74, 120]
[75, 228]
[76, 120]
[77, 120]
[78, 228]
[79, 120]
[80, 139]
[81, 229]
[82, 120]
[83, 120]
[84, 230]
[85, 120]
[86, 120]
[87, 228]
[88, 120]
[89, 120]
[90, 228]
[91, 120]
[92, 120]
[93, 228]
[94, 120]
[95, 120]
[96, 228]
[97, 120]
[98, 120]
[99, 228]
[100, 137]
[101, 122]
[102, 229]
[103, 120]
[104, 121]
[105, 228]
[106, 120]
[107, 120]
[108, 229]
[109, 120]
[110, 120]
[111, 228]
[112, 120]
[113, 120]
[114, 228]
[115, 120]
[116, 120]
[117, 228]
[118, 120]
[119, 120]
[120, 244]
[121, 122]
[122, 121]
[123, 228]
[124, 121]
[125, 120]
[126, 228]
[127, 120]
[128, 121]
[129, 228]
[130, 120]
[131, 121]
[132, 228]
[133, 120]
[134, 120]
[135, 228]
[136, 120]
[137, 120]
[138, 228]
[139, 120]
[140, 134]
[141, 230]
[142, 121]
[143, 120]
[144, 229]
[145, 121]
[146, 120]
[147, 228]
[148, 120]
[149, 120]
[150, 228]
[151, 121]
[152, 120]
[153, 228]
[154, 120]
[155, 120]
[156, 228]
[157, 120]
[158, 121]
[159, 228]
[160, 133]
[161, 122]
[162, 229]
[163, 120]
[164, 121]
[165, 230]
[166, 120]
[167, 120]
[168, 228]
[169, 120]
[170, 120]
[171, 229]
[172, 120]
[173, 120]
[174, 228]
[175, 121]
[176, 120]
[177, 228]
[178, 120]
[179, 120]
[180, 240]
[181, 122]
[182, 121]
[183, 228]
[184, 121]
[185, 123]
[186, 228]
[187, 121]
[188, 120]
[189, 228]
[190, 120]
[191, 121]
[192, 228]
[193, 120]
[194, 120]
[195, 229]
[196, 120]
[197, 120]
[198, 228]
[199, 120]
[200, 131]
[201, 230]
[202, 122]
[203, 120]
[204, 229]
[205, 123]
[206, 120]
[207, 229]
[208, 120]
[209, 120]
[210, 228]
[211, 121]
[212, 120]
[213, 228]
[214, 120]
[215, 121]
[216, 228]
[217, 120]
[218, 120]
[219, 228]
[220, 131]
[221, 122]
[222, 230]
[223, 120]
