SimulationV011.py[0, 250]
[1, 120]
[2, 120]
[3, 228]
[4, 120]
[5, 120]
[6, 228]
[7, 120]
[8, 120]
[9, 228]
[10, 120]
[11, 120]
[12, 228]
[13, 120]
[14, 120]
[15, 228]
[16, 120]
[17, 120]
[18, 228]
[19, 120]
[20, 142]
[21, 228]
[22, 120]
[23, 120]
[24, 228]
[25, 120]
[26, 120]
[27, 228]
[28, 120]
[29, 120]
[30, 228]
[31, 120]
[32, 120]
[33, 228]
[34, 120]
[35, 120]
[36, 228]
[37, 120]
[38, 120]
[39, 228]
[40, 142]
[41, 120]
[42, 228]
[43, 120]
[44, 120]
[45, 228]
[46, 120]
[47, 120]
[48, 228]
[49, 120]
[50, 120]
[51, 228]
[52, 120]
[53, 120]
[54, 228]
[55, 120]
[56, 120]
[57, 228]
[58, 120]
[59, 120]
[60, 249]
[61, 120]
[62, 120]
[63, 228]
[64, 120]
[65, 120]
[66, 228]
[67, 120]
[68, 120]
[69, 228]
[70, 120]
[71, 120]
[72, 228]
[73, 120]
[74, 120]
[75, 228]
[76, 121]
[77, 120]
[78, 228]
[79, 120]
[80, 140]
[81, 228]
[82, 120]
[83, 120]
[84, 229]
[85, 120]
[86, 120]
[87, 228]
[88, 120]
[89, 120]
[90, 228]
[91, 120]
[92, 120]
[93, 228]
[94, 120]
[95, 120]
[96, 229]
[97, 120]
[98, 120]
[99, 228]
[100, 140]
[101, 120]
[102, 228]
[103, 120]
[104, 121]
[105, 228]
[106, 120]
[107, 120]
[108, 228]
[109, 120]
[110, 120]
[111, 228]
[112, 120]
[113, 120]
[114, 228]
[115, 120]
[116, 121]
[117, 228]
[118, 120]
[119, 120]
[120, 248]
[121, 120]
[122, 120]
[123, 228]
[124, 121]
[125, 120]
[126, 228]
[127, 120]
[128, 120]
[129, 228]
[130, 120]
[131, 120]
[132, 228]
[133, 120]
[134, 120]
[135, 228]
[136, 120]
[137, 120]
[138, 228]
[139, 120]
[140, 140]
[141, 228]
[142, 120]
[143, 120]
[144, 229]
[145, 120]
[146, 120]
[147, 228]
[148, 120]
[149, 120]
[150, 228]
[151, 120]
[152, 120]
[153, 228]
[154, 120]
[155, 120]
[156, 228]
[157, 120]
[158, 120]
[159, 229]
[160, 140]
[161, 120]
[162, 228]
[163, 120]
[164, 121]
[165, 228]
[166, 120]
[167, 120]
[168, 228]
[169, 120]
[170, 120]
[171, 228]
[172, 120]
[173, 120]
[174, 228]
[175, 120]
[176, 120]
[177, 228]
[178, 120]
[179, 121]
[180, 248]
[181, 120]
[182, 120]
[183, 228]
[184, 121]
[185, 120]
[186, 228]
[187, 120]
[188, 120]
[189, 228]
[190, 120]
[191, 120]
[192, 228]
[193, 120]
[194, 120]
[195, 228]
[196, 120]
[197, 120]
[198, 228]
[199, 121]
[200, 140]
[201, 228]
[202, 120]
[203, 120]
[204, 229]
[205, 120]
[206, 120]
[207, 228]
[208, 120]
[209, 120]
[210, 228]
[211, 120]
[212, 120]
[213, 218]
[214, 110]
[215, 110]
[216, 218]
[217, 110]
[218, 110]
[219, 219]
[220, 129]
[221, 110]
[222, 218]
[223, 110]
