SimulationV05.py[106578077.65, [11435, 11447, 11448, 11450, 11452, 11453, 11454, 11454, 11454, 11455, 11458, 11460, 11460, 11462, 11462, 11464, 11465, 11468, 11469], [12, 8, 8, 22, 1, 10, 136, 500, 500, 500, 500, 500, 500], [10804044.0, 2391600.0, 704083.16, 9214718.8, 83463631.69]]
[106784843.49, [11433, 11439, 11439, 11444, 11446, 11452, 11452, 11456, 11456, 11456, 11457, 11460, 11460, 11466, 11470, 11471, 11472, 11472, 11472], [12, 8, 8, 22, 1, 10, 141, 500, 500, 500, 500, 500, 500], [11201251.5, 2391600.0, 704232.1, 9214878.49, 83272881.4]]
[106993406.13, [11432, 11446, 11452, 11454, 11455, 11458, 11458, 11460, 11460, 11460, 11463, 11464, 11464, 11465, 11466, 11467, 11470, 11471, 11472], [12, 8, 8, 22, 1, 10, 136, 500, 500, 500, 500, 500, 500], [10804044.0, 2391600.0, 704305.5, 9217563.79, 83875892.84]]
[107187216.41, [11424, 11434, 11434, 11453, 11454, 11454, 11456, 11456, 11459, 11460, 11460, 11460, 11460, 11463, 11463, 11466, 11466, 11466, 11466], [12, 8, 8, 22, 1, 10, 138, 500, 500, 500, 500, 500, 500], [10962927.0, 2391600.0, 704183.24, 9214095.98, 83914410.18]]
[107400153.6, [11424, 11430, 11442, 11443, 11448, 11452, 11458, 11460, 11460, 11461, 11461, 11462, 11463, 11465, 11466, 11466, 11467, 11472, 11472], [12, 8, 8, 22, 1, 10, 135, 500, 500, 500, 500, 500, 500], [10724602.5, 2391600.0, 704137.35, 9214821.76, 84364991.99]]
[107989469.39, [11435, 11443, 11445, 11446, 11447, 11451, 11456, 11456, 11462, 11464, 11465, 11466, 11467, 11468, 11468, 11472, 11472, 11472, 11472], [12, 8, 8, 22, 1, 10, 143, 500, 500, 500, 500, 500, 500], [11360134.5, 2391600.0, 704325.34, 9217159.17, 84316250.38]]
[108059230.91, [11378, 11438, 11443, 11444, 11449, 11453, 11454, 11458, 11458, 11460, 11461, 11462, 11464, 11469, 11471, 11472, 11472, 11472, 11472], [12, 8, 8, 22, 1, 10, 147, 500, 500, 500, 500, 500, 500], [11677900.5, 2391600.0, 704245.63, 9213947.69, 84071537.09]]
[108086348.21, [11355, 11450, 11452, 11455, 11462, 11462, 11462, 11462, 11462, 11465, 11466, 11467, 11467, 11470, 11471, 11472, 11472, 11472, 11472], [12, 8, 8, 22, 1, 10, 141, 500, 500, 500, 500, 500, 500], [11201251.5, 2391600.0, 704305.02, 9216713.2, 84572478.49]]
[108155842.07, [11410, 11444, 11448, 11450, 11452, 11454, 11461, 11462, 11462, 11463, 11464, 11464, 11465, 11466, 11466, 11468, 11468, 11472, 11472], [12, 8, 8, 22, 1, 10, 143, 500, 500, 500, 500, 500, 500], [11360134.5, 2391600.0, 704298.48, 9216487.09, 84483321.99]]
[108171173.11, [11426, 11432, 11435, 11438, 11444, 11453, 11454, 11456, 11457, 11458, 11461, 11461, 11463, 11466, 11466, 11466, 11470, 11472, 11472], [12, 8, 8, 22, 1, 10, 138, 500, 500, 500, 500, 500, 500], [10962927.0, 2391600.0, 704230.95, 9213930.41, 84898484.74]]
[108338391.4, [11407, 11436, 11444, 11444, 11445, 11447, 11449, 11450, 11456, 11456, 11457, 11458, 11460, 11462, 11464, 11464, 11464, 11470, 11471], [12, 8, 8, 22, 1, 10, 138, 500, 500, 500, 500, 500, 500], [10962927.0, 2391600.0, 704166.62, 9211981.63, 85067716.15]]
[108355780.82, [11413, 11417, 11440, 11448, 11458, 11460, 11461, 11462, 11463, 11464, 11465, 11466, 11468, 11468, 11469, 11470, 11472, 11472, 11472], [12, 8, 8, 22, 1, 10, 137, 500, 500, 500, 500, 500, 500], [10883485.5, 2391600.0, 704225.97, 9216345.52, 85160123.84]]
[108396305.8, [11428, 11432, 11441, 11444, 11444, 11452, 11453, 11455, 11457, 11458, 11460, 11461, 11464, 11465, 11470, 11470, 11470, 11472, 11472], [12, 8, 8, 22, 1, 10, 138, 500, 500, 500, 500, 500, 500], [10962927.0, 2391600.0, 704173.25, 9214659.83, 85122945.72]]
[108432872.35, [11396, 11430, 11438, 11438, 11440, 11440, 11445, 11445, 11448, 11448, 11450, 11451, 11457, 11462, 11462, 11463, 11467, 11468, 11472], [12, 8, 8, 22, 1, 10, 136, 500, 500, 500, 500, 500, 500], [10804044.0, 2391600.0, 703887.96, 9208422.65, 85324917.74]]
[108606121.47, [11408, 11424, 11427, 11430, 11438, 11439, 11444, 11444, 11450, 11450, 11450, 11452, 11456, 11456, 11460, 11461, 11462, 11462, 11472], [12, 8, 8, 22, 1, 10, 127, 500, 500, 500, 500, 500, 500], [10089070.5, 2391600.0, 703821.36, 9206945.12, 86214684.49]]
[108831476.92, [11424, 11428, 11439, 11443, 11448, 11448, 11454, 11454, 11457, 11458, 11459, 11460, 11466, 11468, 11470, 11470, 11471, 11471, 11472], [12, 8, 8, 22, 1, 10, 138, 500, 500, 500, 500, 500, 500], [10962927.0, 2391600.0, 704189.16, 9214331.26, 85558429.49]]
[108884290.08, [11404, 11434, 11440, 11446, 11446, 11448, 11452, 11452, 11454, 11457, 11460, 11461, 11464, 11466, 11468, 11470, 11471, 11472, 11472], [12, 8, 8, 22, 1, 10, 137, 500, 500, 500, 500, 500, 500], [10883485.5, 2391600.0, 704149.98, 9213370.19, 85691684.41]]
