SimulationV09.py[0, 250]
[1, 120]
[2, 120]
[3, 228]
[4, 120]
[5, 120]
[6, 228]
[7, 120]
[8, 120]
[9, 228]
[10, 120]
[11, 120]
[12, 228]
[13, 120]
[14, 15]
[15, 54]
[20, 11]
[21, 10]
[23, 174]
[24, 120]
[25, 174]
[26, 174]
[27, 120]
[28, 174]
[29, 174]
[30, 120]
[31, 174]
[32, 174]
[33, 120]
[34, 174]
[35, 174]
[36, 120]
[37, 174]
[38, 174]
[39, 120]
[40, 183]
[41, 2]
[42, 8]
[43, 122]
[44, 174]
[45, 174]
[46, 120]
[47, 175]
[48, 174]
[49, 120]
[50, 174]
[51, 174]
[52, 120]
[53, 174]
[54, 174]
[55, 120]
[56, 174]
[57, 174]
[58, 120]
[59, 174]
[60, 181]
[61, 2]
[62, 2]
[63, 125]
[64, 123]
[65, 230]
[66, 120]
[67, 121]
[68, 228]
[69, 120]
[70, 120]
[71, 228]
[72, 120]
[73, 120]
[74, 228]
[75, 120]
[76, 120]
[77, 228]
[78, 120]
[79, 120]
[80, 232]
[81, 3]
[82, 2]
[83, 122]
[84, 122]
[85, 231]
[86, 123]
[87, 122]
[88, 229]
[89, 120]
[90, 120]
[91, 228]
[92, 120]
[93, 120]
[94, 228]
[95, 120]
[96, 120]
[97, 228]
[98, 120]
[99, 120]
[100, 232]
[101, 123]
[102, 122]
[103, 230]
[104, 122]
[105, 123]
[106, 231]
[107, 122]
[108, 121]
[109, 228]
[110, 120]
[111, 120]
[112, 228]
[113, 120]
[114, 120]
[115, 228]
[116, 120]
[117, 120]
[118, 228]
[119, 120]
[120, 124]
[121, 231]
[122, 122]
[123, 122]
[124, 230]
[125, 123]
[126, 123]
[127, 230]
[128, 121]
[129, 120]
[130, 228]
[131, 120]
[132, 120]
[133, 228]
[134, 120]
[135, 120]
[136, 228]
[137, 120]
[138, 120]
[139, 204]
[140, 58]
[141, 78]
[142, 170]
[143, 158]
[144, 131]
[145, 186]
[146, 159]
[147, 131]
[148, 184]
[149, 156]
[150, 129]
[151, 183]
[152, 156]
[153, 129]
[154, 183]
[155, 156]
[156, 129]
[157, 183]
[158, 156]
[159, 129]
[160, 185]
[161, 158]
[162, 132]
[163, 185]
[164, 158]
[165, 131]
[166, 186]
[167, 159]
[168, 131]
[169, 184]
[170, 156]
[171, 129]
[172, 183]
[173, 156]
[174, 129]
[175, 183]
[176, 156]
[177, 129]
[178, 183]
[179, 156]
[180, 131]
[181, 185]
[182, 159]
[183, 131]
[184, 183]
[185, 158]
[186, 131]
[187, 186]
[188, 159]
[189, 130]
[190, 185]
[191, 156]
[192, 129]
[193, 183]
[194, 156]
[195, 129]
[196, 183]
[197, 156]
[198, 129]
[199, 183]
[200, 158]
[201, 131]
[202, 185]
[203, 157]
[204, 131]
[205, 183]
[206, 158]
[207, 131]
[208, 186]
[209, 156]
[210, 133]
[211, 183]
[212, 158]
[213, 129]
[214, 183]
[215, 156]
[216, 129]
[217, 183]
[218, 156]
[219, 129]
[220, 185]
[221, 158]
[222, 131]
[223, 184]
[224, 158]
[225, 129]
[226, 185]
[227, 158]
[228, 129]
