SimulationV010.py[0, 150]
[1, 75]
[2, 75]
[3, 138]
[4, 75]
[5, 75]
[6, 138]
[7, 75]
[8, 75]
[9, 138]
[10, 75]
[11, 75]
[12, 138]
[13, 75]
[14, 75]
[15, 138]
[16, 75]
[17, 75]
[18, 138]
[19, 75]
[20, 86]
[21, 138]
[22, 75]
[23, 75]
[24, 138]
[25, 75]
[26, 75]
[27, 138]
[28, 75]
[29, 75]
[30, 138]
[31, 75]
[32, 75]
[33, 138]
[34, 75]
[35, 75]
[36, 138]
[37, 76]
[38, 75]
[39, 138]
[40, 85]
[41, 75]
[42, 138]
[43, 75]
[44, 75]
[45, 138]
[46, 75]
[47, 75]
[48, 138]
[49, 75]
[50, 75]
[51, 138]
[52, 75]
[53, 75]
[54, 138]
[55, 75]
[56, 75]
[57, 140]
[58, 75]
[59, 75]
[60, 148]
[61, 75]
[62, 75]
[63, 138]
[64, 75]
[65, 75]
[66, 138]
[67, 75]
[68, 75]
[69, 138]
[70, 75]
[71, 75]
[72, 138]
[73, 75]
[74, 75]
[75, 138]
[76, 75]
[77, 77]
[78, 138]
[79, 75]
[80, 85]
[81, 138]
[82, 75]
[83, 75]
[84, 138]
[85, 75]
[86, 75]
[87, 138]
[88, 75]
[89, 75]
[90, 138]
[91, 75]
[92, 75]
[93, 138]
[94, 75]
[95, 75]
[96, 138]
[97, 77]
[98, 75]
[99, 138]
[100, 85]
[101, 75]
[102, 138]
[103, 75]
[104, 75]
[105, 138]
[106, 75]
[107, 75]
[108, 138]
[109, 75]
[110, 75]
[111, 138]
[112, 75]
[113, 75]
[114, 138]
[115, 75]
[116, 75]
[117, 140]
[118, 75]
[119, 75]
[120, 148]
[121, 75]
[122, 75]
[123, 138]
[124, 75]
[125, 75]
[126, 138]
[127, 75]
[128, 75]
[129, 138]
[130, 75]
[131, 75]
[132, 138]
[133, 75]
[134, 75]
[135, 138]
[136, 75]
[137, 77]
[138, 138]
[139, 75]
[140, 85]
[141, 138]
[142, 75]
[143, 75]
[144, 138]
[145, 75]
[146, 75]
[147, 138]
[148, 75]
[149, 75]
[150, 138]
[151, 75]
[152, 75]
[153, 138]
[154, 75]
[155, 75]
[156, 138]
[157, 77]
[158, 75]
[159, 138]
[160, 84]
[161, 75]
[162, 138]
[163, 75]
[164, 75]
[165, 138]
[166, 76]
[167, 75]
[168, 138]
[169, 75]
[170, 75]
[171, 138]
[172, 75]
[173, 75]
[174, 138]
[175, 75]
[176, 75]
[177, 140]
[178, 75]
[179, 75]
[180, 147]
[181, 75]
[182, 75]
[183, 138]
[184, 75]
[185, 75]
[186, 139]
[187, 75]
[188, 75]
[189, 138]
[190, 75]
[191, 75]
[192, 138]
[193, 75]
[194, 75]
[195, 138]
[196, 75]
[197, 77]
[198, 138]
[199, 75]
[200, 84]
[201, 138]
[202, 75]
[203, 75]
[204, 138]
[205, 75]
[206, 76]
[207, 138]
[208, 75]
[209, 75]
[210, 138]
[211, 75]
[212, 75]
[213, 138]
[214, 75]
[215, 75]
[216, 138]
[217, 77]
[218, 75]
[219, 138]
[220, 84]
[221, 75]
[222, 138]
[223, 75]
[224, 75]
[225, 138]
[226, 76]
[227, 75]
[228, 138]
[229, 75]
[230, 75]
[231, 138]
[232, 75]
[233, 75]
[234, 138]
[235, 75]
[236, 75]
[237, 140]
[238, 75]
[239, 75]
[240, 147]
[241, 75]
[242, 75]
[243, 138]
[244, 75]
[245, 75]
[246, 138]
[247, 75]
[248, 75]
[249, 138]
[250, 75]
[251, 75]
[252, 138]
[253, 75]
[254, 75]
[255, 138]
[256, 75]
[257, 77]
[258, 138]
[259, 75]
[260, 83]
[261, 138]
[262, 75]
[263, 75]
[264, 139]
[265, 75]
[266, 75]
[267, 139]
[268, 75]
[269, 75]
[270, 138]
[271, 75]
[272, 75]
[273, 138]
[274, 75]
[275, 75]
[276, 138]
[277, 77]
[278, 75]
[279, 138]
[280, 82]
[281, 75]
[282, 138]
[283, 75]
[284, 76]
[285, 138]
[286, 75]
[287, 76]
[288, 139]
[289, 75]
[290, 75]
[291, 138]
[292, 75]
[293, 75]
[294, 138]
[295, 75]
[296, 75]
[297, 140]
[298, 75]
[299, 75]
[300, 145]
[301, 75]
[302, 75]
[303, 138]
[304, 76]
[305, 75]
[306, 138]
[307, 76]
[308, 76]
[309, 138]
[310, 75]
[311, 75]
[312, 138]
[313, 75]
[314, 75]
[315, 138]
[316, 75]
[317, 77]
[318, 138]
[319, 75]
[320, 82]
[321, 138]
[322, 75]
[323, 75]
[324, 139]
[325, 75]
[326, 75]
[327, 139]
[328, 76]
[329, 75]
[330, 138]
[331, 75]
[332, 75]
[333, 138]
[334, 75]
[335, 75]
[336, 138]
[337, 77]
[338, 75]
[339, 138]
[340, 82]
[341, 75]
[342, 138]
[343, 75]
[344, 76]
[345, 138]
[346, 75]
[347, 76]
[348, 139]
[349, 75]
[350, 75]
[351, 138]
[352, 75]
[353, 75]
[354, 138]
[355, 75]
[356, 75]
[357, 140]
[358, 75]
[359, 75]
[360, 145]
[361, 75]
[362, 75]
[363, 138]
[364, 76]
[365, 75]
[366, 138]
[367, 76]
[368, 76]
[369, 138]
[370, 75]
[371, 75]
[372, 138]
[373, 75]
[374, 75]
[375, 138]
[376, 75]
[377, 77]
[378, 138]
[379, 75]
[380, 82]
[381, 138]
[382, 75]
[383, 75]
[384, 139]
[385, 75]
[386, 75]
[387, 139]
[388, 76]
[389, 75]
[390, 138]
[391, 75]
[392, 75]
[393, 138]
[394, 75]
[395, 75]
[396, 138]
[397, 77]
[398, 75]
[399, 138]
[400, 82]
[401, 75]
[402, 138]
[403, 75]
[404, 76]
[405, 138]
[406, 75]
[407, 76]
[408, 139]
[409, 75]
[410, 75]
[411, 138]
[412, 75]
[413, 75]
[414, 138]
[415, 75]
[416, 75]
[417, 140]
[418, 75]
[419, 75]
[420, 144]
[421, 76]
[422, 75]
[423, 138]
[424, 76]
[425, 75]
[426, 138]
[427, 76]
[428, 76]
[429, 138]
[430, 75]
[431, 75]
[432, 138]
[433, 75]
[434, 75]
[435, 138]
[436, 75]
[437, 77]
[438, 138]
[439, 75]
[440, 81]
[441, 139]
[442, 75]
[443, 75]
[444, 139]
[445, 75]
[446, 75]
[447, 139]
[448, 76]
[449, 75]
[450, 138]
[451, 75]
[452, 75]
[453, 138]
[454, 75]
[455, 75]
[456, 138]
[457, 77]
[458, 75]
[459, 138]
[460, 80]
[461, 76]
[462, 138]
[463, 75]
[464, 77]
[465, 138]
[466, 75]
[467, 76]
[468, 139]
[469, 75]
[470, 75]
[471, 138]
[472, 75]
[473, 75]
[474, 138]
[475, 75]
[476, 75]
[477, 140]
[478, 75]
[479, 75]
[480, 143]
[481, 76]
[482, 75]
[483, 138]
[484, 77]
[485, 75]
[486, 138]
[487, 76]
[488, 76]
[489, 138]
[490, 75]
[491, 75]
[492, 138]
[493, 75]
[494, 75]
[495, 138]
[496, 75]
[497, 77]
[498, 138]
[499, 75]
[500, 79]
[501, 139]
[502, 75]
[503, 75]
[504, 140]
[505, 75]
[506, 75]
[507, 139]
[508, 76]
[509, 75]
[510, 138]
[511, 75]
[512, 75]
[513, 138]
[514, 75]
[515, 75]
[516, 138]
[517, 77]
[518, 75]
[519, 138]
[520, 78]
[521, 76]
[522, 138]
[523, 75]
[524, 77]
[525, 138]
[526, 75]
[527, 77]
[528, 140]
[529, 75]
[530, 75]
[531, 138]
[532, 75]
[533, 75]
[534, 138]
[535, 75]
[536, 75]
[537, 140]
[538, 75]
[539, 75]
[540, 141]
[541, 76]
[542, 75]
[543, 138]
[544, 77]
[545, 75]
[546, 138]
[547, 77]
[548, 77]
[549, 138]
[550, 75]
[551, 75]
[552, 138]
[553, 75]
[554, 75]
[555, 138]
[556, 75]
[557, 77]
[558, 138]
[559, 75]
[560, 78]
[561, 139]
[562, 75]
[563, 75]
[564, 140]
[565, 75]
[566, 75]
[567, 140]
[568, 77]
[569, 75]
[570, 138]
[571, 75]
[572, 75]
[573, 138]
[574, 75]
[575, 75]
[576, 138]
[577, 77]
[578, 75]
[579, 138]
[580, 77]
[581, 77]
[582, 138]
[583, 75]
[584, 77]
[585, 138]
[586, 75]
[587, 77]
[588, 140]
[589, 75]
[590, 75]
[591, 138]
[592, 75]
[593, 75]
[594, 138]
[595, 75]
[596, 75]
[597, 140]
[598, 75]
[599, 75]
[600, 140]
[601, 77]
[602, 75]
[603, 138]
[604, 77]
[605, 75]
[606, 138]
[607, 76]
[608, 77]
[609, 138]
[610, 75]
[611, 76]
[612, 138]
[613, 75]
[614, 75]
[615, 138]
[616, 75]
[617, 77]
[618, 138]
[619, 75]
[620, 77]
[621, 140]
[622, 75]
[623, 75]
[624, 140]
[625, 75]
[626, 75]
[627, 139]
[628, 77]
[629, 75]
[630, 138]
[631, 76]
[632, 75]
[633, 138]
[634, 75]
[635, 75]
[636, 138]
[637, 77]
[638, 75]
[639, 138]
[640, 77]
[641, 77]
[642, 138]
[643, 75]
[644, 77]
[645, 138]
[646, 75]
[647, 76]
[648, 140]
[649, 75]
[650, 75]
[651, 139]
[652, 75]
[653, 75]
[654, 138]
[655, 75]
[656, 75]
[657, 140]
[658, 75]
[659, 75]
[660, 140]
[661, 77]
[662, 75]
[663, 138]
[664, 77]
[665, 75]
[666, 138]
[667, 76]
[668, 77]
[669, 138]
[670, 75]
[671, 76]
[672, 138]
[673, 75]
[674, 75]
[675, 138]
[676, 75]
[677, 77]
[678, 138]
[679, 75]
[680, 77]
[681, 140]
[682, 75]
[683, 75]
[684, 140]
[685, 75]
[686, 75]
[687, 139]
[688, 77]
[689, 75]
[690, 138]
[691, 76]
[692, 75]
[693, 138]
[694, 75]
[695, 75]
[696, 138]
[697, 77]
[698, 75]
[699, 138]
[700, 76]
[701, 77]
[702, 138]
[703, 75]
[704, 77]
[705, 138]
[706, 76]
[707, 76]
[708, 140]
[709, 75]
[710, 75]
[711, 139]
[712, 75]
[713, 75]
[714, 138]
[715, 75]
[716, 75]
[717, 140]
[718, 75]
[719, 75]
[720, 139]
[721, 77]
[722, 75]
[723, 138]
[724, 77]
[725, 75]
[726, 138]
[727, 76]
[728, 77]
[729, 138]
[730, 75]
[731, 76]
[732, 138]
[733, 75]
[734, 75]
[735, 138]
[736, 75]
[737, 77]
[738, 138]
[739, 75]
[740, 76]
[741, 140]
[742, 75]
[743, 75]
[744, 140]
[745, 75]
[746, 75]
[747, 139]
[748, 78]
[749, 75]
[750, 138]
[751, 76]
[752, 75]
[753, 138]
[754, 75]
[755, 75]
[756, 138]
[757, 77]
[758, 75]
[759, 138]
[760, 75]
[761, 77]
