SimulationV09.py[56772299.52, [7467, 7468, 7468, 7476, 7482, 7483, 7484, 7487, 7488, 7492, 7492, 7492, 7493, 7496, 7497, 7498, 7500, 7504, 7506], [12, 8, 8, 22, 1, 11, 170, 200, 200, 200, 200, 200, 200], [9003370.0, 2395246.0, 462221.17, 6023213.18, 38888249.17]]
[56850237.69, [7461, 7472, 7474, 7474, 7478, 7480, 7480, 7482, 7482, 7484, 7484, 7485, 7490, 7490, 7492, 7492, 7496, 7498, 7498], [12, 8, 8, 22, 1, 11, 167, 200, 200, 200, 200, 200, 200], [8844487.0, 2395246.0, 462087.38, 6019804.02, 39128613.28]]
[56984308.92, [7437, 7474, 7478, 7479, 7480, 7484, 7484, 7484, 7484, 7490, 7492, 7492, 7495, 7496, 7496, 7498, 7500, 7500, 7502], [12, 8, 8, 22, 1, 11, 177, 200, 200, 200, 200, 200, 200], [9374097.0, 2395246.0, 462215.73, 6022043.59, 38730706.6]]
[57184857.5, [7468, 7471, 7474, 7478, 7478, 7478, 7480, 7483, 7484, 7486, 7489, 7492, 7492, 7494, 7496, 7498, 7500, 7504, 7506], [12, 8, 8, 22, 1, 11, 170, 200, 200, 200, 200, 200, 200], [9003370.0, 2395246.0, 462177.99, 6022271.82, 39301791.69]]
[57202473.41, [7448, 7472, 7474, 7476, 7480, 7480, 7482, 7482, 7482, 7484, 7486, 7486, 7488, 7490, 7492, 7492, 7494, 7496, 7499], [12, 8, 8, 22, 1, 11, 167, 200, 200, 200, 200, 200, 200], [8844487.0, 2395246.0, 462104.74, 6019438.62, 39481197.05]]
[57231186.15, [7446, 7465, 7472, 7474, 7476, 7481, 7482, 7484, 7484, 7484, 7485, 7487, 7492, 7492, 7493, 7499, 7500, 7502, 7504], [12, 8, 8, 22, 1, 11, 176, 200, 200, 200, 200, 200, 200], [9321136.0, 2395246.0, 462137.12, 6020238.52, 39032428.51]]
[57346091.7, [7456, 7460, 7466, 7472, 7472, 7474, 7476, 7478, 7482, 7482, 7483, 7484, 7486, 7486, 7490, 7496, 7497, 7498, 7499], [12, 8, 8, 22, 1, 11, 161, 200, 200, 200, 200, 200, 200], [8526721.0, 2395246.0, 461951.1, 6017471.41, 39944702.2]]
[57450554.39, [7449, 7467, 7470, 7470, 7471, 7474, 7476, 7482, 7484, 7484, 7486, 7486, 7490, 7491, 7492, 7494, 7494, 7496, 7498], [12, 8, 8, 22, 1, 11, 167, 200, 200, 200, 200, 200, 200], [8844487.0, 2395246.0, 461998.81, 6018201.76, 39730620.83]]
[57587243.74, [7438, 7457, 7458, 7470, 7480, 7482, 7482, 7482, 7482, 7484, 7486, 7487, 7488, 7490, 7492, 7494, 7497, 7498, 7506], [12, 8, 8, 22, 1, 11, 170, 200, 200, 200, 200, 200, 200], [9003370.0, 2395246.0, 462056.86, 6018178.4, 39708392.48]]
[57645817.68, [7459, 7466, 7468, 7470, 7470, 7470, 7472, 7480, 7480, 7480, 7482, 7482, 7484, 7484, 7484, 7486, 7487, 7490, 7502], [12, 8, 8, 22, 1, 11, 162, 200, 200, 200, 200, 200, 200], [8579682.0, 2395246.0, 461836.92, 6015734.9, 40193317.87]]
[57923083.22, [7470, 7472, 7472, 7472, 7472, 7476, 7476, 7478, 7478, 7478, 7480, 7480, 7480, 7481, 7484, 7489, 7490, 7493, 7494], [12, 8, 8, 22, 1, 11, 166, 200, 200, 200, 200, 200, 200], [8791526.0, 2395246.0, 461934.54, 6016564.96, 40257811.72]]
[57970587.2, [7442, 7445, 7472, 7476, 7478, 7479, 7480, 7480, 7482, 7484, 7486, 7488, 7488, 7488, 7493, 7494, 7494, 7494, 7497], [12, 8, 8, 22, 1, 11, 162, 200, 200, 200, 200, 200, 200], [8579682.0, 2395246.0, 461983.48, 6017606.25, 40516069.48]]
[58032546.82, [7429, 7464, 7470, 7472, 7472, 7472, 7472, 7474, 7474, 7478, 7480, 7480, 7482, 7482, 7482, 7484, 7486, 7491, 7492], [12, 8, 8, 22, 1, 11, 159, 200, 200, 200, 200, 200, 200], [8420799.0, 2395246.0, 461794.37, 6013216.32, 40741491.13]]
[58135937.42, [7446, 7448, 7468, 7472, 7474, 7478, 7478, 7480, 7482, 7482, 7484, 7484, 7484, 7488, 7490, 7494, 7498, 7505, 7506], [12, 8, 8, 22, 1, 11, 170, 200, 200, 200, 200, 200, 200], [9003370.0, 2395246.0, 462013.68, 6017671.89, 40257635.84]]
[58159815.39, [7458, 7464, 7468, 7468, 7471, 7472, 7472, 7476, 7478, 7480, 7484, 7484, 7484, 7486, 7486, 7488, 7488, 7493, 7494], [12, 8, 8, 22, 1, 11, 165, 200, 200, 200, 200, 200, 200], [8738565.0, 2395246.0, 461903.54, 6015676.84, 40548424.01]]
[58228533.8, [7460, 7466, 7468, 7468, 7470, 7472, 7472, 7474, 7476, 7478, 7478, 7480, 7484, 7488, 7490, 7490, 7492, 7494, 7500], [12, 8, 8, 22, 1, 11, 160, 200, 200, 200, 200, 200, 200], [8473760.0, 2395246.0, 461765.87, 6015880.33, 40881881.59]]
[58285566.48, [7465, 7468, 7468, 7468, 7470, 7474, 7474, 7476, 7480, 7482, 7484, 7484, 7484, 7486, 7488, 7492, 7492, 7493, 7496], [12, 8, 8, 22, 1, 11, 167, 200, 200, 200, 200, 200, 200], [8844487.0, 2395246.0, 461967.18, 6016915.94, 40566950.37]]
[58350534.75, [7421, 7454, 7462, 7470, 7470, 7472, 7474, 7474, 7476, 7480, 7481, 7482, 7484, 7484, 7487, 7490, 7490, 7493, 7494], [12, 8, 8, 22, 1, 11, 163, 200, 200, 200, 200, 200, 200], [8632643.0, 2395246.0, 461859.13, 6013342.3, 40847444.32]]
[58586374.2, [7459, 7468, 7470, 7470, 7470, 7472, 7474, 7474, 7476, 7478, 7480, 7482, 7484, 7485, 7488, 7490, 7490, 7492, 7498], [12, 8, 8, 22, 1, 11, 167, 200, 200, 200, 200, 200, 200], [8844487.0, 2395246.0, 461938.99, 6015951.16, 40868751.05]]
[58681403.74, [7433, 7436, 7454, 7460, 7468, 7469, 7472, 7474, 7478, 7478, 7481, 7482, 7484, 7484, 7484, 7484, 7484, 7486, 7494], [12, 8, 8, 22, 1, 11, 162, 200, 200, 200, 200, 200, 200], [8579682.0, 2395246.0, 461657.67, 6011085.41, 41233732.66]]
[59193684.95, [7410, 7464, 7464, 7468, 7473, 7473, 7474, 7474, 7476, 7477, 7479, 7482, 7486, 7488, 7490, 7492, 7492, 7494, 7494], [12, 8, 8, 22, 1, 11, 161, 200, 200, 200, 200, 200, 200], [8526721.0, 2395246.0, 461834.05, 6013822.45, 41796061.46]]
[59378896.02, [7458, 7464, 7466, 7466, 7466, 7467, 7468, 7470, 7472, 7472, 7472, 7474, 7478, 7478, 7482, 7484, 7486, 7488, 7490], [12, 8, 8, 22, 1, 11, 162, 200, 200, 200, 200, 200, 200], [8579682.0, 2395246.0, 461661.95, 6011749.69, 41930556.39]]
