SimulationV010.py[0, 250]
[1, 120]
[2, 120]
[3, 228]
[4, 120]
[5, 120]
[6, 228]
[7, 120]
[8, 120]
[9, 228]
[10, 120]
[11, 120]
[12, 228]
[13, 45]
[15, 9]
[20, 13]
[21, 9]
[23, 192]
[24, 147]
[25, 129]
[26, 192]
[27, 147]
[28, 129]
[29, 192]
[30, 147]
[31, 129]
[32, 192]
[33, 147]
[34, 129]
[35, 192]
[36, 147]
[37, 129]
[38, 192]
[39, 138]
[40, 70]
[41, 3]
[42, 7]
[43, 140]
[44, 192]
[45, 138]
[46, 138]
[47, 192]
[48, 138]
[49, 138]
[50, 192]
[51, 138]
[52, 138]
[53, 192]
[54, 138]
[55, 138]
[56, 192]
[57, 138]
[58, 138]
[59, 192]
[60, 145]
[61, 27]
[62, 3]
[63, 133]
[64, 195]
[65, 149]
[66, 129]
[67, 192]
[68, 147]
[69, 129]
[70, 192]
[71, 147]
[72, 129]
[73, 192]
[74, 147]
[75, 129]
[76, 192]
[77, 147]
[78, 129]
[79, 192]
[80, 151]
[81, 18]
[82, 2]
[83, 123]
[84, 205]
[85, 150]
[86, 122]
[87, 201]
[88, 147]
[89, 121]
[90, 201]
[91, 147]
[92, 120]
[93, 201]
[94, 147]
[95, 120]
[96, 201]
[97, 147]
[98, 120]
[99, 201]
[100, 151]
[101, 123]
[102, 203]
[103, 150]
[104, 124]
[105, 204]
[106, 149]
[107, 120]
[108, 201]
[109, 148]
[110, 120]
[111, 201]
[112, 147]
[113, 120]
[114, 201]
[115, 147]
[116, 120]
[117, 201]
[118, 147]
[119, 120]
[120, 205]
[121, 150]
[122, 122]
[123, 204]
[124, 151]
[125, 123]
[126, 203]
[127, 147]
[128, 120]
[129, 202]
[130, 147]
[131, 120]
[132, 201]
[133, 147]
[134, 120]
[135, 201]
[136, 147]
[137, 120]
[138, 201]
[139, 147]
[140, 124]
[141, 204]
[142, 149]
[143, 123]
[144, 205]
[145, 150]
[146, 122]
[147, 201]
[148, 147]
[149, 121]
[150, 201]
[151, 147]
[152, 120]
[153, 201]
[154, 147]
[155, 120]
[156, 201]
[157, 147]
[158, 120]
[159, 201]
[160, 151]
[161, 123]
[162, 203]
[163, 150]
[164, 120]
[165, 205]
[166, 150]
[167, 122]
[168, 201]
[169, 148]
[170, 120]
[171, 201]
[172, 147]
[173, 120]
[174, 201]
[175, 147]
[176, 120]
[177, 201]
[178, 147]
[179, 120]
[180, 205]
[181, 150]
[182, 122]
[183, 204]
[184, 147]
[185, 124]
[186, 204]
[187, 149]
[188, 120]
[189, 202]
[190, 147]
[191, 120]
[192, 201]
[193, 147]
[194, 120]
[195, 201]
[196, 147]
[197, 120]
[198, 201]
[199, 147]
[200, 124]
[201, 204]
[202, 149]
[203, 123]
[204, 201]
[205, 151]
[206, 120]
[207, 204]
[208, 149]
[209, 121]
[210, 201]
[211, 147]
[212, 120]
[213, 201]
[214, 147]
[215, 120]
[216, 201]
[217, 147]
[218, 120]
[219, 201]
[220, 151]
[221, 120]
[222, 204]
[223, 149]
[224, 123]
[225, 201]
[226, 151]
[227, 120]
[228, 204]
[229, 149]
