SimulationV012.py[0, 250]
[1, 120]
[2, 120]
[3, 228]
[4, 120]
[5, 120]
[6, 228]
[7, 120]
[8, 120]
[9, 228]
[10, 120]
[11, 120]
[12, 228]
[13, 45]
[15, 9]
[20, 13]
[21, 9]
[23, 192]
[24, 147]
[25, 129]
[26, 192]
[27, 147]
[28, 129]
[29, 192]
[30, 147]
[31, 129]
[32, 192]
[33, 147]
[34, 129]
[35, 192]
[36, 147]
[37, 129]
[38, 192]
[39, 138]
[40, 70]
[41, 3]
[42, 7]
[43, 140]
[44, 192]
[45, 138]
[46, 138]
[47, 192]
[48, 138]
[49, 138]
[50, 192]
[51, 138]
[52, 138]
[53, 192]
[54, 138]
[55, 138]
[56, 192]
[57, 138]
[58, 138]
[59, 192]
[60, 145]
[61, 27]
[62, 3]
[63, 133]
[64, 195]
[65, 149]
[66, 129]
[67, 192]
[68, 147]
[69, 129]
[70, 192]
[71, 147]
[72, 129]
[73, 192]
[74, 147]
[75, 129]
[76, 192]
[77, 147]
[78, 129]
[79, 192]
[80, 151]
[81, 18]
[82, 3]
[83, 123]
[84, 205]
[85, 150]
[86, 122]
[87, 201]
[88, 147]
[89, 120]
[90, 201]
[91, 147]
[92, 120]
[93, 201]
[94, 147]
[95, 120]
[96, 201]
[97, 147]
[98, 120]
[99, 201]
[100, 151]
[101, 123]
[102, 204]
[103, 150]
[104, 124]
[105, 204]
[106, 149]
[107, 120]
[108, 201]
[109, 147]
[110, 120]
[111, 201]
[112, 147]
[113, 120]
[114, 201]
[115, 147]
[116, 120]
[117, 201]
[118, 147]
[119, 120]
[120, 205]
[121, 150]
[122, 123]
[123, 204]
[124, 151]
[125, 123]
[126, 203]
[127, 147]
[128, 120]
[129, 201]
[130, 147]
[131, 120]
[132, 201]
[133, 147]
[134, 120]
[135, 201]
[136, 147]
[137, 120]
[138, 201]
[139, 147]
[140, 124]
[141, 156]
[142, 150]
[143, 141]
[144, 187]
[145, 150]
[146, 65]
[147, 102]
[148, 102]
[149, 93]
[150, 147]
[151, 150]
[152, 156]
[153, 147]
[154, 165]
[155, 156]
[156, 147]
[157, 165]
[158, 156]
[159, 147]
[160, 169]
[161, 159]
[162, 150]
[163, 168]
[164, 160]
[165, 150]
[166, 167]
[167, 156]
[168, 147]
[169, 165]
[170, 156]
[171, 147]
[172, 165]
[173, 156]
[174, 147]
[175, 165]
[176, 156]
[177, 147]
[178, 165]
[179, 156]
[180, 151]
[181, 168]
[182, 159]
[183, 150]
[184, 169]
[185, 159]
[186, 149]
[187, 165]
[188, 156]
[189, 147]
[190, 165]
[191, 156]
[192, 147]
[193, 165]
[194, 156]
[195, 147]
[196, 165]
[197, 156]
[198, 147]
[199, 165]
[200, 160]
[201, 150]
[202, 168]
[203, 159]
[204, 150]
[205, 166]
[206, 159]
[207, 149]
[208, 165]
[209, 156]
[210, 147]
[211, 165]
[212, 156]
[213, 147]
[214, 165]
[215, 156]
[216, 147]
[217, 165]
[218, 156]
[219, 147]
[220, 169]
[221, 156]
[222, 150]
[223, 168]
[224, 159]
[225, 150]
[226, 166]
[227, 159]
[228, 149]
[229, 165]
