SimulationV02.py[0, 277]
[1, 135]
[2, 135]
[3, 252]
[4, 135]
[5, 135]
[6, 252]
[7, 135]
[8, 135]
[9, 252]
[10, 135]
[11, 135]
[12, 252]
[13, 135]
[14, 135]
[15, 252]
[16, 135]
[17, 135]
[18, 252]
[19, 135]
[20, 157]
[21, 252]
[22, 135]
[23, 136]
[24, 252]
[25, 136]
[26, 135]
[27, 252]
[28, 135]
[29, 135]
[30, 252]
[31, 135]
[32, 135]
[33, 252]
[34, 135]
[35, 135]
[36, 252]
[37, 135]
[38, 135]
[39, 252]
[40, 157]
[41, 135]
[42, 252]
[43, 136]
[44, 135]
[45, 254]
[46, 135]
[47, 135]
[48, 252]
[49, 135]
[50, 135]
[51, 252]
[52, 135]
[53, 135]
[54, 252]
[55, 135]
[56, 135]
[57, 252]
[58, 135]
[59, 135]
[60, 273]
[61, 135]
[62, 135]
[63, 253]
[64, 135]
[65, 137]
[66, 252]
[67, 136]
[68, 135]
[69, 252]
[70, 135]
[71, 135]
[72, 252]
[73, 135]
[74, 135]
[75, 252]
[76, 135]
[77, 135]
[78, 252]
[79, 135]
[80, 156]
[81, 252]
[82, 135]
[83, 136]
[84, 252]
[85, 137]
[86, 135]
[87, 253]
[88, 135]
[89, 135]
[90, 252]
[91, 135]
[92, 135]
[93, 252]
[94, 135]
[95, 135]
[96, 252]
[97, 135]
[98, 135]
[99, 252]
[100, 155]
[101, 135]
[102, 252]
[103, 136]
[104, 135]
[105, 254]
[106, 135]
[107, 137]
[108, 252]
[109, 135]
[110, 135]
[111, 252]
[112, 135]
[113, 135]
[114, 252]
[115, 135]
[116, 135]
[117, 252]
[118, 135]
[119, 135]
[120, 272]
[121, 135]
[122, 135]
[123, 253]
[124, 135]
[125, 136]
[126, 252]
[127, 137]
[128, 135]
[129, 252]
[130, 135]
[131, 135]
[132, 252]
[133, 136]
[134, 135]
[135, 252]
[136, 135]
[137, 135]
[138, 252]
[139, 135]
[140, 155]
[141, 252]
[142, 135]
[143, 136]
[144, 252]
[145, 136]
[146, 135]
[147, 254]
[148, 135]
[149, 135]
[150, 252]
[151, 135]
[152, 135]
[153, 253]
[154, 135]
[155, 135]
[156, 252]
[157, 135]
[158, 135]
[159, 252]
[160, 154]
[161, 135]
[162, 252]
[163, 136]
[164, 136]
[165, 253]
[166, 135]
[167, 137]
[168, 252]
[169, 135]
[170, 135]
[171, 252]
[172, 135]
[173, 136]
[174, 252]
[175, 135]
[176, 135]
[177, 252]
[178, 135]
[179, 135]
[180, 271]
[181, 135]
[182, 135]
[183, 253]
[184, 136]
[185, 136]
[186, 252]
[187, 136]
[188, 135]
[189, 252]
[190, 135]
[191, 135]
[192, 253]
[193, 136]
[194, 135]
[195, 252]
[196, 135]
[197, 135]
[198, 252]
[199, 135]
[200, 154]
[201, 252]
[202, 135]
[203, 136]
[204, 253]
[205, 136]
[206, 135]
[207, 253]
[208, 135]
[209, 135]
[210, 252]
[211, 135]
[212, 136]
[213, 253]
[214, 135]
[215, 135]
[216, 252]
[217, 135]
[218, 135]
[219, 252]
[220, 152]
[221, 135]
[222, 254]
[223, 136]
[224, 136]
[225, 253]
[226, 135]
[227, 136]
[228, 252]
[229, 135]
[230, 135]
[231, 252]
[232, 136]
[233, 136]
[234, 252]
